Date,Max Temp,Min Temp,Observed Temp,"Rain Melted, snow, etc","Snow, ice pellets, hail","Snow ice pellets, hail, ice on ground",RAIN GAUGE,Wind Direction,Wind Speed MPH,Sky Cover,Cloud Type,Notes
7/21/81,70,55,56,0,,,,NE,8-Feb,8,St,
7/20/81,81,64,69,T,,,,0,,8,Ns,
7/19/81,83,62,72,0,,,,0,,2,Ci,
7/18/81,82,59,63,0,,,,0,,0,,
7/17/81,79,58,63,0.15,,,,SW,0-2,7,Cu,
7/16/81,78,60,65,0.01,,,,0,,8,St,
7/15/81,81,55,62,0,,,,0,,0,,
7/14/81,76,58,64,0,,,,NW,0-4,0,,
7/13/81,85,63,69,0,,,,0,,8,St,
7/12/81,86,63,70,0,,,,0,,8,St,
7/11/81,85,59,66,T,,,,0,,2,Ci,
7/10/81,87,56,66,0,,,,NW,0-2,0,,
7/9/81,81,69,70,0,,,,NW,0-4,8,St,
7/8/81,90,67,74,0,,,,0,,6,Cu,
7/7/81,91,63,69,0,,,,0,,0,,
7/6/81,86,58,64,0,,,,NW,0-2,0,,
7/5/81,81,61,65,T,,,,NW,6-Feb,5,Cu,
7/4/81,79,60,65,0,,,,0,,6,Cs,
7/3/81,79,60,65,0,,,,S,0-2,6,Cu,
7/2/81,79,60,62,T,,,,SE,0-2,8,Cu,
7/1/81,74,55,64,0,,,,N,8-Feb,0,,
6/30/81,63,55,56,0.03,,,,NW,8-Feb,8,St,
6/29/81,76,65,72,T,,,,W,0-2,8,St,
6/28/81,78,52,76,0.04,,,,SW,8-Feb,8,Cs,
6/27/81,77,47,54,0,,,,0,,0,,
6/26/81,70,47,53,0,,,,NW,0-4,0,,
6/25/81,64,51,53,0,,,,NW,8-Feb,8,Cu,
6/24/81,75,54,56,0.08,,,,SE,0-2,8,Ns,
6/23/81,69,49,52,0,,,,NW,0-4,0,,
6/22/81,64,53,54,0.04,,,,N,4-Feb,8,Ns,
6/21/81,64,52,54,0.14,,,,0,,8,Ns,
6/20/81,68,49,56,0.1,,,,E,0-2,7,St,
6/19/81,66,51,58,0,,,,NW,0-2,0,,
6/18/81,73,54,66,0.14,,,,WSW,6-Feb,8,St,
6/17/81,72,47,53,0,,,,NW,0-2,0,,
6/16/81,68,58,61,0,,,,W,0-4,8,St,
6/15/81,80,68,73,1.2,,,,W,0-4,7,Cu,
6/14/81,81,61,66,0.96,,,,0,,8,Ns,
6/13/81,72,55,64,T,,,,SE,6-Apr,7,Cu,
6/12/81,74,57,59,0.08,,,,SE,0-1,8,Ns,raining
6/11/81,75,49,63,0,,,,NW,8-Apr,0,,
6/10/81,67,52,55,0.11,,,,NW,0-1,8,Cu,
6/9/81,70,50,57,0,,,,NW,8-Feb,0,,
6/8/81,70,49,62,0.08,,,,SW,0-2,8,Ns,
6/7/81,71,43,50,0.01,,,,N,5-Jan,1,Cu,
6/6/81,69,53,61,0,,,,NW,12-Feb,0,,
6/5/81,77,52,58,0,,,,SW,0-2,7,Cu,
6/4/81,74,54,56,T,,,,NW,0-2,8,Ns,
6/3/81,66,55,63,0.53,,,,0,,8,Ns,very misty - just rained
6/2/81,75,47,52,0.1,,,,0,,6,Cu,
6/1/81,72,41,49,0,,,,0,,8,St,
5/31/81,63,37,49,0,,,,NW,6-Feb,0,,
5/30/81,57,43,43,0,,,,N,12-Apr,8,Cu,
5/29/81,73,53,57,T,,,,0,,8,St,very light sprinkle
5/28/81,70,44,51,0,,,,0,,0,,
5/27/81,61,49,49,0,,,,E,0-2,8,Ns,
5/26/81,63,48,53,0,,,,W,0-2,8,Ns,
5/25/81,,,,0.13,,,,NE,,8,Ns,
5/24/81,,,,0.6,,,,NE,,8,St,
5/23/81,,,,0.02,,,,0,,0,,
5/22/81,,,,0,,,,0,,0,,
5/21/81,,44,54,0,,,,0,,0,,
5/20/81,74,38,46,0,,,,0,,0,,
5/19/81,67,38,44,0,,,,0,,0,,
5/18/81,60,35,41,0,,,,0,,0,,
5/17/81,55,34,42,0,,,,E,4-Feb,0,,
5/16/81,62,40,45,0,,,,NE,6-Feb,0,,
5/15/81,64,35,47,0,,,,0,,8,St,
5/14/81,63,35,45,0,,,,NW,6-Feb,2,Ci,
5/13/81,54,41,45,0,,,,NW,8-Feb,7,St,
5/12/81,51,40,43,0,,,,NW,0-6,7,Cu,
5/11/81,50,38,40,0,,,,NE,14-Jun,8,St,
5/10/81,43,32,30,0,,,,NE,25-Oct,8,St,
5/9/81,65,42,60,0,,,,E,10-Apr,1,Ci,
5/8/81,62,34,43,0,,,,0,,2,Cu,
5/7/81,60,33,40,0,,,,NW,0-2,0,,
5/6/81,53,36,39,0,,,,NNE,6-Feb,0,,
5/5/81,53,48,48,0.15,,,,NW,8-Feb,9,,
5/4/81,80,51,56,0.11,,,,0,,8,Cu,
5/3/81,70,35,55,0.01,,,,SSE,8-Feb,8,Cu,
5/2/81,57,32,35,0,,,,0,,1,Ci,
5/1/81,42,35,38,0,,,,E,10-Apr,1,Cu,
4/30/81,54,34,39,0,,,,NE,0-4,1,Cu,
4/29/81,56,39,41,0,,,,N,0-4,7,Ci,
4/28/81,45,41,43,0.43,,,,E,8-Apr,8,St,
4/27/81,57,33,38,0,,,,0,,1,Ci,
4/26/81,48,30,42,0,,,,N,0-4,8,Sc,
4/25/81,48,34,38,T,,,,N,8-Feb,6,Cu,
4/24/81,44,35,37,0.04,,,,N,10-Apr,8,Ns,stronger gusts
4/23/81,39,36,36,0.76,,,,ESE,14-Apr,8,Ns,
4/22/81,59,35,39,0.09,,,,SE,10-Apr,8,St,
4/21/81,48,21,30,0,,,,S,10-Apr,1,Ci,
4/20/81,36,24,26,0,,,,NE,14-Apr,0,,
4/19/81,44,29,40,T,,,,WSW,6-Feb,8,Ns,
4/18/81,43,28,35,0,,,,NW,14-Apr,0,,
4/17/81,59,45,48,0.03,,,,NW,6-Feb,8,Ns,
4/16/81,64,37,48,0.07,,,,WSW,12-Apr,0,,
4/15/81,43,23,29,0,,,,W,0-2,0,,
4/14/81,37,36,37,0.72,,,,NNW,30-Oct,8,St,strong cold front moving thru
4/13/81,64,32,42,0,,,,SE,14-Apr,2,Cu,
4/12/81,67,35,43,0,,,,NE,10-May,6,Cu,
4/11/81,44,41,53,T,,,,SE,0-6,5,St,
4/10/81,55,38,49,0,,,,W,0-4,8,Ns,
4/9/81,58,34,40,0,,,,NW,0-4,0,,
4/8/81,46,39,44,0.72,,,,0,,9,,
4/7/81,65,30,46,0.1,,,,SW,20-Oct,8,Cs,
4/6/81,48,25,31,0,,,,NW,4-Feb,0,,
4/5/81,34,25,26,0,,,,NW,8-Feb,8,St,
4/4/81,69,48,65,0.63,,,,WSW,20-Jun,0,,gusting stronger
4/3/81,71,43,49,1.27,,,,SW,0-2,8,St,
4/2/81,62,32,36,0,0,0,,SW,0-2,0,,most of lake ice gone
4/1/81,49,36,48,0.13,0,0,,SSW,8-Feb,6,Cu,much of S F Bay ice went off
3/31/81,50,36,39,0.02,0,0,,0,,9,,
3/30/81,55,43,45,0.03,0,2.5,,SW,0-4,8,Ns,shore moat opened on lake
3/29/81,63,45,48,0.12,0,5.5,,SW,0-2,8,St,most smpw melted this weekend
3/28/81,66,25,42,0.04,0,10,,S,0-4,8,St,
3/27/81,50,27,30,0,0.25,10.5,,N,0-4,0,,
3/26/81,35,27,35,0.26,0,10.5,,S,0-2,8,Ns,rain and snow during day
3/25/81,50,23,26,0,0,11.5,,0,,0,,
3/24/81,47,26,28,0,0,12,,N,0-2,9,,
3/23/81,45,24,29,0,0,12.5,,SW,0-2,6,Cu,
3/22/81,46,21,32,0,0,13.5,,0,,2,St,
3/21/81,42,22,31,0,0,15,,N,0-2,4,Cu,
3/20/81,35,24,28,0.04,T,15,,NW,12-Jun,8,Ns,
3/19/81,29,15,17,0.07,1.5,15.5,,N,6-Feb,8,Cs,
3/18/81,21,13,15,0,T,14.5,,N,8-Feb,8,St,
3/17/81,25,5,6,0,1.5,14.5,,N,10-Jun,0,,
3/16/81,25,2,7,0.09,0,13,,0,,0,,
3/15/81,39,32,34,0.2,0.5,13.5,,NW,8-Feb,8,St,
3/14/81,41,10,33,0,0,13.5,,W,10-Apr,0,,
3/13/81,34,20,21,0.01,0,13.5,,N,16-Apr,8,St,steady winds
3/12/81,44,22,35,0.04,0,13.5,,W,12-Apr,0,,
3/11/81,34,23,26,0,0.25,14,,N,6-Feb,8,St,
3/10/81,37,27,31,0,0.25,13.5,,W,0-2,8,St,
3/9/81,38,29,31,0.02,0,13.5,,0,,8,St,
3/8/81,38,24,35,0.02,0,14,,NW,0-2,8,St,
3/7/81,36,17,24,0,0,15,,N,6-Feb,6,,
3/6/81,27,14,19,0.02,0,15,,NE,0-2,4,,
3/5/81,20,3,16,0,0,15,,0,,9,,
3/4/81,27,23,27,0.06,2.5,15,,0,,8,Ns,light snow
3/3/81,28,15,18,0.04,0,13,,NW,8-Feb,8,Cu,
3/2/81,21,18,18,0.02,0.5,13.5,,NW,12-Apr,8,Sc,
3/1/81,33,29,31,0.01,0,13,,WSW,8-Feb,8,Cu,
2/28/81,36,15,33,0.13,0,13,,WNW,14-Feb,8,Cu,
2/27/81,37,13,35,0.72,0,13,,,,8,St,
2/26/81,30,22,24,0,0,14,,N,6-Feb,8,St,
2/25/81,31,27,28,0,1,14,,NW,10-Apr,8,St,
2/24/81,37,31,34,0.1,0,13,,WSW,10-Apr,8,St,
2/23/81,43,32,40,0.05,0,14,,SE,0-4,9,,
2/22/81,42,30,33,0.05,0,15,,NE,8-Feb,8,St,
2/21/81,46,25,38,0,0,15,,0,,2,Ci,
2/20/81,36,33,35,0.02,0,16,,N,0-6,8,Ns,
2/19/81,46,33,38,T,0,17,,0,,9,,
2/18/81,51,34,41,0,0,19,,SW,0-6,7,Cu,
2/17/81,51,34,42,0,0,21,,SW,8-Feb,1,St,
2/16/81,47,36,41,0.02,0,22.5,,SW,10-Apr,8,St,
2/15/81,48,25,43,0,0,24,,SW,8-Feb,7,Sc,
2/14/81,25,6,,0,0,25,,,,0,,
2/13/81,15,-7,0,0.01,0.5,26,,SSW,0-2,6,Cu,
2/12/81,14,-18,-10,0.01,0.25,26,,SW,0-4,4,Cu,
2/11/81,9,5,6,0.07,4,28,,NNW,20-Jun,8,Ns,"snowing,blowing and drifting;most schools closed"
2/10/81,23,6,9,0.43,0.75,25,,W,0-4,8,St,
2/9/81,21,0,5,0.02,0.25,26,,NW,0-2,8,St,
2/8/81,19,14,16,0.09,9,28,,NW,8-Feb,6,Cu,
2/7/81,30,15,20,0.39,1.5,20,,SE,12-Apr,8,Ns,
2/6/81,25,12,14,0.06,2.25,20,,0,,8,St,
2/5/81,25,-9,8,0,0,18,,W,8-Apr,2,Cu,
2/4/81,9,-13,-13,T,0.75,18.5,,N,0-2,0,,
2/3/81,10,-17,-12,0.01,0.25,18,,W,0-4,7,Cu,
2/2/81,9,1,2,0.05,1.5,18.5,,N,10-Apr,7,Cu,
2/1/81,33,14,27,0.22,2,17,,NW,6-Feb,8,Ns,
1/31/81,29,2,15,0.01,0,15,,W,0-2,1,Ci,
1/30/81,25,-5,5,0.03,0.25,15,,0,,7,Cu,
1/29/81,17,5,7,0,0.75,14.5,,NW,5-Feb,0,,
1/28/81,23,2,5,0.03,0,14.5,,W,0-4,8,St,
1/27/81,20,14,15,0,T,15,,N,10-Feb,8,St,
1/26/81,36,35,36,0.05,0,15,,W,20-Aug,8,St,winds gusting stronger
1/25/81,48,18,31,0,0,15,,S,0-4,6,Sc,
1/24/81,33,9,19,0,0,15.5,,0,,9,,
1/23/81,35,27,29,0,0,15.5,,NW,0-2,8,St,
1/22/81,35,25,29,0,0,15.5,,NW,6-Feb,8,St,
1/21/81,32,5,13,0,0,16,,0,,9,,
1/20/81,29,7,25,0,0,16,,SE,6-Feb,9,,
1/19/81,38,7,8,0,0,16,,SW,0-2,2,Cs,
1/18/81,37,7,32,0,0,17,,SW,0-2,0,,
1/17/81,32,3,22,0.02,0.25,17,,NW,0-4,7,St,
1/16/81,23,6,8,0.03,2.25,17.5,,N,8-Feb,7,Cu,
1/15/81,27,16,19,0.15,0,15.5,,E,8-Feb,8,St,
1/14/81,26,15,19,0,0.4,16,,SE,0-2,8,St,
1/13/81,25,17,17,0,T,16,,0,,8,Ns,
1/12/81,23,-10,1,0,0.5,16.5,,SW,0-2,5,Cu,
1/11/81,4,-19,-18,0.02,0,16,,0,,0,,
1/10/81,11,-17,-1,0.02,0.5,16.5,,NW,0-2,0,,
1/9/81,17,6,16,0.05,2,18,,NW,6-Feb,8,Ns,
1/8/81,18,-17,-16,0,0.1,16,,NW,0-2,0,,
1/7/81,9,-9,-9,0,1,16.5,,N,0-2,0,,
1/6/81,25,15,20,0.04,0,16,,SW,0-2,8,St,
1/5/81,23,10,11,0,1,16.5,,NW,0-2,8,Ns,
1/4/81,6,-31,-30,0.03,T,16.5,,0,,0,,
1/3/81,-2,-20,-18,0.01,0.25,16.5,,0,,0,,
1/2/81,3,-9,-9,0.05,2,17,,N,0-6,0,,
1/1/81,29,7,20,0.15,0.75,16,,0,,8,Ns,
12/31/80,27,11,23,0.26,3.75,16,,SE,20-Oct,8,Ns,lightly snowing
12/30/80,21,9,13,T,0.5,13,,SE,6-Feb,4,Cu,
12/29/80,29,27,28,0,,13.5,,N,10-Apr,8,St,
12/28/80,34,,30,0.04,,14,,SE,10-Apr,8,Ns,light rain off and on
12/27/80,,-10,-5,0,,18,,0,,7,Cu,
12/26/80,22,11,14,0.14,6,18,,NNW,10-Apr,6,Cu,
12/25/80,22,-6,6,0.03,1,12.5,,NW,12-May,2,Ci,
12/24/80,17,8,8,0.04,0.75,12.5,,NNW,14-Jun,2,Sc,
12/23/80,30,14,24,0.04,0.75,12.5,,0,,8,St,
12/22/80,25,4,15,0.06,1,12.5,,S,8-Feb,8,St,light snow
12/21/80,21,11,17,0.02,0.25,11.5,,NW,6-Feb,6,Cu,"30.55"" - barometer"
12/20/80,19,5,14,T,0.25,11.5,,NW,10-Apr,3,Cu,
12/19/80,16,3,5,0.01,,11.5,,NW,10-Feb,8,St,
12/18/80,24,16,17,0,6,12,,NW,6-Feb,3,Cu,
12/17/80,36,-13,-2,0.53,,6.5,,S,0-4,8,St,
12/16/80,10,9,9,0.01,1.5,7,,NE,8-Feb,8,St,"ice 4"" thick at boatwell"
12/15/80,26,8,11,0.02,,6,,0,,6,Sc,lake booming-making ice
12/14/80,18,10,12,0.03,0.5,6,,NW,18-Jun,6,Cu,strong winds last night
12/13/80,25,9,16,0,2,6,,NW,6-Feb,5,Sc,light snow
12/12/80,34,9,16,0.24,0.5,4.5,,S,8-Feb,8,Ns,light snow
12/11/80,19,9,13,0.03,2,4.5,,NW,0-2,5,Cu,
12/10/80,20,18,18,0.14,1,3.5,,NW,8-Feb,8,Ns,snowing
12/9/80,31,26,27,0,,2.5,,NW,0-2,8,St,
12/8/80,35,33,33,0.13,,2.5,,NW,6-Feb,8,Ns,wet snow
12/7/80,39,32,34,0.03,,3.5,,0,,9,,
12/6/80,37,26,34,0,,4,,SE,0-6,8,St,
12/5/80,35,14,27,0,,5,,SE,12-Jun,8,St,
12/4/80,32,7,15,0,,5,,SE,0-4,1,Ci,all of lake frozen
12/3/80,19,7,7,0,0.5,5,,0,,2,Cu,Bay frozen over
12/2/80,25,22,23,0.19,0.75,4.5,,NNE,10-Apr,8,Ns,very steady wind
12/1/80,38,26,27,0,,3.5,,0,,2,Ci,
11/30/80,39,27,35,0,1,4,,0,,2,Sc,
11/29/80,36,27,29,0.1,0.5,3.5,,0,,8,St,
11/28/80,36,26,33,0.15,3,3,,0,,8,St,
11/27/80,37,28,30,0.26,,,,0,,2,Cu,
11/26/80,38,21,26,0,,,,W,0-2,2,Cu,
11/25/80,36,21,23,0,,,,N,0-2,0,,thin sheet of ice over most of bay
11/24/80,33,31,32,0,,,,N,8-Feb,8,St,
11/23/80,46,37,41,0.14,,,,SW,10-Apr,8,St,
11/22/80,54,25,40,0,,,,SW,10-Apr,6,St,
11/21/80,37,25,36,0.18,,,,NW,20-Jun,8,Sc,
11/20/80,48,26,27,0,,,,SW,0-2,0,,heavy frost
11/19/80,44,21,33,0,,,,WNW,0-2,8,Sc,
11/18/80,34,24,24,0,,,,N,8-Feb,7,Sc,
11/17/80,36,22,32,0,,,,SW,0-2,8,St,
11/16/80,37,18,23,0,,,,N,0-2,4,Cu,thin sheet ice again - gpne bu noon
11/15/80,36,31,32,0,,,,0,,8,St,
11/14/80,38,32,33,3,,0,,NE,6-Feb,8,Sc,
11/13/80,39,23,33,0.22,0.75,0.75,,0,,8,St,
11/12/80,35,20,24,0.12,,,,0,,8,St,thin sheet ice over east half of S F Bay
11/11/80,33,25,27,0,,,,NE,10-Apr,8,Sc,lake level low enough to shut off Maple River drainage
11/10/80,31,20,26,0,,,,N,12-Apr,6,Cu,a little snow flurry
11/9/80,,,,0.02,,,,,,,,
11/8/80,,,,0.03,".5""",,,,,,,
11/7/80,,34,35,0,,,,N,6-Feb,8,St,
11/6/80,48,27,45,0.05,,,,WSW,16-Jun,8,St,
11/5/80,46,33,35,0,,,,N,0-6,8,Sc,less than a trace of snow
11/4/80,47,41,43,0.07,,,,NW,10-Jun,8,St,
11/3/80,60,34,42,0,,,,S,10-Apr,8,St,
11/2/80,45,29,36,0,,,,S,8-Feb,8,St,
11/1/80,42,37,37,0,,,,NW,12-Apr,7,Cu,
10/31/80,49,33,44,0,,,,W,12-Jun,0,,sunshine
10/30/80,50,28,34,0,,,,SW,0-4,7,St,
10/29/80,40,30,33,0,T,T,,NW,6-Feb,4,Cu,light snow-trace on ground
10/28/80,41,27,32,0,,,,NW,10-Feb,7,Cu,"most leaves fallen, except beech and oak"
10/27/80,43,32,38,0,,,,NW,4-Feb,7,Cu,
10/26/80,40,34,35,0.06,,,,NNW,26-Apr,8,Fs,whitecaps on S. Fishtail Bay
10/25/80,44,38,40,0.09,,,,WNW,0-12,8,Fc,
10/24/80,60,35,40,0.05,,,,SE,12-Feb,4,Ac-Ci,
10/23/80,50,30,37,0,,,,SE,6-Feb,8,St,"barometer 30.46""!"
10/22/80,43,34,38,0,,,,NW,0-2,8,St,
10/21/80,43,35,40,0.01,,,,N,10-Apr,3,Cu,
10/20/80,45,34,36,0.09,,,,0,,8,Ns,raining(a little graupel snow)
10/19/80,46,34,41,0.04,,,,W,0-2,8,St,
10/18/80,48,46,47,0.2,,,,WNW,10-Feb,8,St,many leaves fell yesterday
10/17/80,69,40,56,0.25,,,,S,0-4,8,Ns,raining
10/16/80,48,36,41,0.02,,,,S,0-2,8,St,
10/15/80,47,31,38,0,,,,0,,8,St,
10/14/80,45,30,32,0,,,,0,,4,Ci,frost
10/13/80,44,34,36,0,,,,N,8-Feb,8,St,
10/12/80,45,36,39,T,,,,N,12-Jun,4,Cu,
10/11/80,50,39,43,0.45,,,,NW,0-2,8,St,peak color weekend
10/10/80,60,31,40,0,,,,S,6-Feb,4,Ac,
10/9/80,51,31,33,0,,,,0,,0,,first frost
10/8/80,61,40,52,0,,,,NW,0-1,0,,
10/7/80,60,38,42,0,,,,NW,0-2,9,,
10/6/80,56,34,42,0.05,,,,S,8-Feb,8,St,light rain
10/5/80,51,32,37,0,,,,N,0-2,0,,
10/4/80,42,33,33,0,,,,NNW,4-Jan,4,Ac,
10/3/80,45,36,36,0,,,,NNE,12-Apr,6,Ac,
10/2/80,54,41,42,0.08,,,,N,0-2,0,,
10/1/80,68,48,50,0,,,,S,0-2,6,Ci,
9/30/80,62,49,56,T,,,,0,,8,St,
9/29/80,72,40,50,0,,,,SW,6-Feb,7,Sc,
9/28/80,59,33,45,0,,,,0,,7,Ci,
9/27/80,57,33,49,0,,,,SW,0-4,8,Sc,
9/26/80,50,40,42,0,,,,N,14-Aug,3,Cu,strong winds last night
9/25/80,58,42,44,0.19,,,,SW,0-2,8,St,fog on lake
9/24/80,55,40,43,0.07,,,,SE,0-2,7,Cu,
9/23/80,57,44,45,0,,,,N,8-Feb,2,Cu,
9/22/80,68,51,53,T,,,,0,,7,St,
9/21/80,66,48,63,0.14,,,,W,6-Feb,8,Cu,geese overhead
9/20/80,68,45,66,0.12,,,,Var,10-Apr,8,Sc,
9/19/80,61,44,46,0,,,,N,0-2,0,,
9/18/80,58,43,46,0.12,,,,0,,8,St,
9/17/80,59,47,50,0,,,,N,8-Apr,8,St,
9/16/80,63,44,58,0.55,,,,SW,10-Feb,8,Ns,light rain
9/15/80,64,44,45,0,,,,N,0-4,3,Cu,
9/14/80,59,51,52,0,,,,E,10-Feb,8,Ns,
9/13/80,64,53,61,0.66,,,,E,0-2,8,Ns,raining
9/12/80,63,49,53,0.04,,,,SE,0-2,8,St,
9/11/80,73,52,59,0,,,,W,0-2,0,,
9/10/80,67,50,52,0,,,,NW,0-2,2,Cu,
9/9/80,65,58,60,0.67,,,,NW,15-30,2,Cu,Strong cold front went through this morning
9/8/80,80,58,58,0,,,,0,,0,,
9/7/80,80,52,61,0,,,,SW,6-Feb,0,,
9/6/80,76,50,62,0,,,,W,6-Feb,2,Cu,
9/5/80,76,55,56,0,,,,SW,0-2,2,Ci,
9/4/80,79,52,64,0,,,,SW,4-Feb,7,Cs,
9/3/80,78,55,57,0,,,,SW,0-2,0,,
9/2/80,72,63,63,0,,,,0,,6,Ci,
9/1/80,73,62,69,T,,,,SW,0-4,8,Ns,
8/31/80,74,62,65,0.05,,,,0,,8,Ns,
8/30/80,82,64,68,0,,,,0,,8,Ns,
8/29/80,73,58,65,T,,,,0,,8,St,
8/28/80,68,53,59,0.05,,,,NE,6-Feb,8,St,
8/27/80,65,54,61,0.39,,,,NE,0-4,8,Ns,
8/26/80,73,65,68,0.26,,,,0,,8,Ns,raining
8/25/80,86,63,65,0,,,,0,,7,Cu,
8/24/80,80,60,71,0,,,,SW,0-2,2,Ci,
8/23/80,87,56,80,0,,,,0,,0,,
8/22/80,81,62,63,0,,,,NW,0-2,0,,
8/21/80,85,66,73,0.16,,,,S,8-Feb,8,St,
8/20/80,82,61,66,0,,,,S,0-2,8,St,
8/19/80,83,58,61,0,,,,S,0-2,8,Cu,heavy dew
8/18/80,76,62,63,0.02,,,,SW,0-2,8,Ns,
8/17/80,73,57,64,0,,,,SE,0-2,8,St,
8/16/80,78,55,58,0,,,,NE,6-Feb,0,,
8/15/80,71,56,57,0,,,,N,6-Feb,0,,
8/14/80,75,58,62,0.24,,,,0,,8,Ns,
8/13/80,68,55,59,0,,,,SW,0-2,8,St,
8/12/80,73,58,62,0,,,,NE,6-Feb,8,St,
8/11/80,71,58,60,T,,,,N,0-2,8,Sc,
8/10/80,77,58,69,0,,,,NE,0-4,8,St,
8/9/80,78,61,64,0,,,,N,0-4,2,Cu,
8/8/80,83,68,71,0,,,,W,0-6,8,Ns,
8/7/80,84,62,69,0.36,,,,0,,8,Ns,raining
8/6/80,86,61,63,0,,,,SW,0-2,0,,
8/5/80,87,57,68,0.05,,,,0,,8,Ns,raining
8/4/80,87,54,57,0,,,,S,0-2,8,St,
8/3/80,77,57,63,0,,,,NW,0-4,0,,
8/2/80,77,61,67,0,,,,0,,8,St,
8/1/80,83,61,67,0,,,,0,,0,,
7/31/80,83,59,63,0,,,,0,,0,,
7/30/80,80,55,59,0,,,,0,,0,,
7/29/80,78,57,62,0.08,,,,0,,0,,
7/28/80,81,,,0.02,,,,0,,9,,
7/27/80,,,,0,,,,,,8,St,
7/26/80,,43,59,0,,,,0,,8,,
7/25/80,75,43,59,0.1,,,,0,,8,Ns,raining
7/24/80,82,56,59,0,,,,SW,0-4,0,,
7/23/80,79,57,61,0,,,,NW,10-Apr,0,,
7/22/80,76,63,64,0.05,,,,NW,8-Apr,8,St,
7/21/80,79,64,66,T,,,,W,0-6,8,Ns,
7/20/80,71,62,65,0.49,,,,0,,8,Ns,raining
7/19/80,87,63,68,0,,,,NW,6-Feb,9,,
7/18/80,78,59,63,0,,,,SW,0-2,5,Cu,
7/17/80,79,63,64,0,,,,NW,12-Jun,8,St,
7/16/80,82,64,65,T,,,,SE,0-4,8,Ns,
7/15/80,85,67,75,0,,,,0,,8,St,
7/14/80,83,65,67,0.01,,,,SW,0-2,8,St,
7/13/80,85,57,71,0,,,,0,,2,Ci-Cu,
7/12/80,79,56,61,0,,,,SE,8-Feb,8,St,
7/11/80,83,63,68,0,,,,0,,0,,
7/10/80,87,59,65,0.01,,,,SW,0-2,0,,
7/9/80,82,58,60,0,,,,0,,8,St,
7/8/80,78,59,64,0,,,,NNW,8-Feb,0,,
7/7/80,77,57,60,0.03,,,,SW,0-2,8,St,
7/6/80,77,53,63,0,,,,NW,6-Feb,0,,
7/5/80,70,62,64,0.01,,,,SW,0-4,2,Ci,
7/4/80,87,54,64,0,,,,0,,0,,
7/3/80,79,48,54,0,,,,SW,0-2,0,,
7/2/80,73,48,55,0,,,,NW,6-Feb,0,,
7/1/80,67,54,59,0.01,,,,0,,8,St,
6/30/80,71,53,56,0,,,,NW,0-4,8,Ns,
6/29/80,65,52,61,0.2,,,,0,,8,Ns,
6/28/80,63,51,52,0.25,,,,SE,10-Apr,8,St,
6/27/80,64,58,59,0,,,,NE,0-4,8,St,
6/26/80,84,68,72,0,,,,SW,0-2,0,,
6/25/80,87,63,68,0,,,,0,,0,,hazy
6/24/80,89,59,64,0,,,,0,,0,,hazy
6/23/80,87,60,66,0,,,,SW,0-2,0,,
6/22/80,81,58,68,0,,,,0,,2,Ci,
6/21/80,76,50,64,0,,,,0,,2,Ci,
6/20/80,74,48,54,0,,,,N ,0-6,0,,
6/19/80,59,50,57,0.82,,,,E,0-4,8,Ns,raining
6/18/80,68,51,52,0,,,,NW,0-4,8,Sc,
6/17/80,75,41,52,0,,,,W,14-Apr,0,,
6/16/80,65,42,46,0,,,,W,0-4,0,,
6/15/80,61,51,51,0,,,,N,12-Feb,8,Ns,very light rain
6/14/80,68,57,63,0.04,,,,0,,8,St,
6/13/80,82,52,67,0,,,,W,6-Feb,7,St,
6/12/80,81,44,52,0,,,,SW,0-4,1,Ci,
6/11/80,68,35,48,0,,,,NW,0-6,0,,
6/10/80,56,35,39,0,,,,W,0-6,7,St,
6/9/80,55,,,0.05,,,,,,,,
6/8/80,,39,41,0.03,,,,N,14-Apr,3,Cu,
6/7/80,63,53,63,0.54,,,,SW,6-Feb,8,Ns,raining
6/6/80,73,54,54,0.66,,,,E,0-2,8,Ns,raining
6/5/80,72,49,54,0.2,,,,SW,0-2,4,Cs,
6/4/80,72,47,53,0,,,,NW,0-2,0,,
6/3/80,68,48,51,0,,,,NW,0-4,,,
6/2/80,61,41,49,0,,,,0,,8,Ns,
6/1/80,59,45,52,0,,,,,,8,St,
5/31/80,68,50,51,0.08,,,,NW,0-5,8,Ns,
5/30/80,82,51,61,0.14,,,,NW,0-5,8,St,
5/29/80,71,50,51,0.13,,,,SE,0-2,8,Ns,light rain
5/28/80,73,50,55,0,,,,SE,0-6,0,,
5/27/80,67,49,53,0,,,,0,,8,St,
5/26/80,68,46,59,0,,,,NE,,0,,
5/25/80,86,48,64,0,,,,N,,1,Cu,
5/24/80,85,45,63,0,,,,NE,,1,Cu,
5/23/80,84,55,59,0,,,,0,,0,,hazy
5/22/80,85,56,63,0,,,,0,,0,,
5/21/80,83,47,56,0,,,,0,,0,,
5/20/80,77,46,53,0,,,,SW,0-4,0,,
5/19/80,70,46,51,0,,,,0,,4,Sc,
5/18/80,63,49,52,0.42,,,,NE,12-Apr,8,Ns,raining
5/17/80,67,44,64,0.05,,,,SE,20-Oct,6,Cu,
5/16/80,69,37,45,0,,,,SW,0-2,0,,
5/15/80,61,36,43,0,,,,NW,8-Apr,1,Cu,
5/14/80,55,41,42,0,,,,0,,0,,
5/13/80,51,42,43,0.08,,,,0,,8,Ns,raining
